@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1523,'2023/12/21 06:57:44:301',66,-0.221277,-0.103434,-0.04651,0.156821,-2.909561,0.256225,1
1524,'2023/12/21 06:57:44:334',66,-0.217399,-0.068201,-0.030098,0.15276,-2.928845,0.325313,1
1525,'2023/12/21 06:57:44:367',66,-0.245998,-0.017022,-0.060503,0.15185,-2.945165,0.399916,1
1526,'2023/12/21 06:57:44:400',66,-0.226396,0.046181,-0.073944,0.15111,-2.957799,0.469234,1
1527,'2023/12/21 06:57:44:434',66,-0.121848,0.116062,-0.079142,0.151646,-2.965461,0.551838,1
1528,'2023/12/21 06:57:44:467',66,-0.141956,0.143808,-0.099593,0.149908,-2.972601,0.632082,1
1529,'2023/12/21 06:57:44:501',66,-0.150548,0.178898,-0.058107,0.14472,-2.980675,0.701937,1
1530,'2023/12/21 06:57:44:534',66,-0.046083,0.219916,-0.032743,0.142286,-2.98293,0.781089,1
1531,'2023/12/21 06:57:44:568',66,-0.061984,0.234744,-0.055046,0.141635,-2.982119,0.843401,1
1532,'2023/12/21 06:57:44:601',66,-0.029624,0.241666,-0.049022,0.136868,-2.982355,0.912615,1
1533,'2023/12/21 06:57:44:634',66,-0.003897,0.21651,-0.020902,0.132593,-2.97975,0.976044,1
1534,'2023/12/21 06:57:44:667',66,0.013506,0.232025,-0.026138,0.12885,-2.975471,1.025464,1
1535,'2023/12/21 06:57:44:701',66,0.045509,0.225853,0.022901,0.121323,-2.971196,1.07726,1
1536,'2023/12/21 06:57:44:734',66,0.044615,0.195911,0.060867,0.115402,-2.965557,1.119841,1
1537,'2023/12/21 06:57:44:768',66,0.050975,0.200439,0.067286,0.111728,-2.96075,1.150315,1
1538,'2023/12/21 06:57:44:801',66,0.087924,0.201456,0.085375,0.108913,-2.954586,1.178689,1
1539,'2023/12/21 06:57:44:833',66,0.091431,0.188784,0.093244,0.107969,-2.950075,1.198398,1
1540,'2023/12/21 06:57:44:867',66,0.121395,0.187692,0.104415,0.108314,-2.947618,1.208668,1
1541,'2023/12/21 06:57:44:901',66,0.105994,0.176039,0.073809,0.110867,-2.944985,1.211974,1
1542,'2023/12/21 06:57:44:934',66,0.126667,0.194312,0.0693,0.110936,-2.944674,1.209002,1
1543,'2023/12/21 06:57:44:967',66,0.137779,0.199186,0.107233,0.107796,-2.947836,1.201056,1
1544,'2023/12/21 06:57:45:001',66,0.109035,0.206786,0.129516,0.102857,-2.956323,1.183228,1
1545,'2023/12/21 06:57:45:034',66,0.083467,0.22642,0.137041,0.099999,-2.966176,1.156843,1
1546,'2023/12/21 06:57:45:067',66,0.07581,0.247577,0.099323,0.103167,-2.97222,1.126919,1
1547,'2023/12/21 06:57:45:101',66,0.046982,0.257487,0.016166,0.109912,-2.978825,1.083761,1
1548,'2023/12/21 06:57:45:134',66,0.019209,0.244682,-0.020526,0.1147,-2.985039,1.032529,1
1549,'2023/12/21 06:57:45:167',66,-0.032319,0.2254,-0.052447,0.117331,-2.990121,0.982962,1
1550,'2023/12/21 06:57:45:201',66,-0.074092,0.200213,-0.042868,0.118044,-2.99537,0.920871,1
1551,'2023/12/21 06:57:45:234',66,-0.107868,0.159752,-0.044997,0.118372,-2.998245,0.855059,1
1552,'2023/12/21 06:57:45:267',66,-0.128087,0.135681,-0.044395,0.119347,-2.9975,0.796441,1
1553,'2023/12/21 06:57:45:301',66,-0.149901,0.105563,-0.037731,0.120226,-2.996655,0.726246,1
1554,'2023/12/21 06:57:45:334',66,-0.169623,0.077955,-0.050874,0.122389,-2.994154,0.665135,1
1555,'2023/12/21 06:57:45:368',66,-0.181577,0.037866,-0.064811,0.127367,-2.986956,0.595095,1
1556,'2023/12/21 06:57:45:401',66,-0.166464,0.018811,-0.070807,0.132356,-2.977992,0.5276,1
1557,'2023/12/21 06:57:45:434',66,-0.161874,-0.005187,-0.069449,0.135563,-2.970661,0.471717,1
1558,'2023/12/21 06:57:45:467',66,-0.159283,-0.058561,-0.052984,0.139923,-2.961107,0.409441,1
1559,'2023/12/21 06:57:45:501',66,-0.137416,-0.073183,-0.074904,0.145639,-2.948242,0.35114,1
1560,'2023/12/21 06:57:45:534',66,-0.123081,-0.095842,-0.061883,0.149758,-2.937426,0.305152,1
1561,'2023/12/21 06:57:45:567',66,-0.113199,-0.110865,-0.053915,0.154134,-2.92474,0.255866,1
1562,'2023/12/21 06:57:45:600',66,-0.096402,-0.116423,-0.075924,0.15864,-2.908416,0.211289,1
1563,'2023/12/21 06:57:45:635',66,-0.106041,-0.132667,-0.040867,0.160038,-2.894737,0.177386,1
1564,'2023/12/21 06:57:45:667',66,-0.097394,-0.124972,-0.015015,0.159255,-2.881843,0.144214,1
1565,'2023/12/21 06:57:45:701',66,-0.073603,-0.131608,0.012653,0.157664,-2.868968,0.117206,1
1566,'2023/12/21 06:57:45:734',66,-0.059004,-0.122681,0.013388,0.156198,-2.860735,0.098789,1
1567,'2023/12/21 06:57:45:767',66,-0.027108,-0.107689,0.044375,0.154398,-2.852428,0.082104,1
1568,'2023/12/21 06:57:45:801',66,-0.020073,-0.1094,0.033662,0.153701,-2.846655,0.06855,1
1569,'2023/12/21 06:57:45:834',66,-0.0238,-0.09006,0.022735,0.152844,-2.843373,0.059771,1
1570,'2023/12/21 06:57:45:867',66,-0.03092,-0.084595,0.061563,0.150809,-2.841912,0.052003,1
1571,'2023/12/21 06:57:45:901',66,-0.041594,-0.088732,0.040977,0.151609,-2.842836,0.045804,1
1572,'2023/12/21 06:57:45:934',66,-0.046128,-0.079233,-0.009122,0.154258,-2.843181,0.042752,1
1573,'2023/12/21 06:57:45:967',66,-0.030677,-0.073166,-0.004756,0.15561,-2.844495,0.041761,1
1574,'2023/12/21 06:57:46:001',66,-0.054256,-0.078335,-0.002786,0.156587,-2.848231,0.04285,1
1575,'2023/12/21 06:57:46:034',66,-0.024553,-0.062956,-0.007398,0.159506,-2.848985,0.045833,1
1576,'2023/12/21 06:57:46:067',66,-0.001808,-0.070652,-0.026746,0.163133,-2.848587,0.050102,1
1577,'2023/12/21 06:57:46:101',66,-0.015429,-0.083065,-0.026176,0.16475,-2.850101,0.056499,1
1578,'2023/12/21 06:57:46:134',66,-0.027556,-0.126281,-0.020093,0.165489,-2.852369,0.064304,1
1579,'2023/12/21 06:57:46:167',66,-0.099158,-0.159658,-0.007991,0.16406,-2.854609,0.077702,1
1580,'2023/12/21 06:57:46:201',66,-0.174768,-0.196741,0.039479,0.160716,-2.863931,0.099395,1
1581,'2023/12/21 06:57:46:234',66,-0.175855,-0.17981,0.012648,0.161452,-2.873212,0.125254,1
1582,'2023/12/21 06:57:46:267',66,-0.160163,-0.173517,-0.024206,0.165045,-2.881393,0.162919,1
1583,'2023/12/21 06:57:46:301',66,-0.202359,-0.141643,-0.028311,0.167685,-2.891159,0.201307,1
1584,'2023/12/21 06:57:46:333',66,-0.213566,-0.111144,-0.05346,0.169792,-2.907682,0.25318,1
1585,'2023/12/21 06:57:46:367',66,-0.200098,-0.077494,-0.068196,0.172598,-2.921037,0.31222,1
1586,'2023/12/21 06:57:46:401',66,-0.177954,-0.017635,-0.025045,0.176502,-2.928339,0.368126,1
1587,'2023/12/21 06:57:46:434',66,-0.176138,0.020256,-0.027342,0.182553,-2.938917,0.43646,1
1588,'2023/12/21 06:57:46:467',66,-0.116449,0.057186,-0.081064,0.190305,-2.946704,0.509072,1
1589,'2023/12/21 06:57:46:501',66,-0.088934,0.089122,-0.030683,0.193336,-2.95178,0.572543,1
1590,'2023/12/21 06:57:46:534',66,-0.12588,0.10799,-0.005499,0.194045,-2.965217,0.645286,1
1591,'2023/12/21 06:57:46:567',66,-0.106113,0.093974,-0.089358,0.199357,-2.972622,0.71756,1
1592,'2023/12/21 06:57:46:602',66,-0.122455,0.148965,-0.120438,0.201348,-2.974527,0.780537,1
1593,'2023/12/21 06:57:46:634',66,-0.116028,0.169582,-0.044316,0.194037,-2.983706,0.855361,1
1594,'2023/12/21 06:57:46:667',66,-0.082984,0.167176,-0.041094,0.187111,-2.990872,0.92802,1
1595,'2023/12/21 06:57:46:701',66,-0.097673,0.239333,-0.057815,0.181133,-2.991176,0.988733,1
1596,'2023/12/21 06:57:46:734',66,0.008187,0.256834,0.015234,0.169355,-2.99062,1.058292,1
1597,'2023/12/21 06:57:46:767',66,0.077811,0.252587,0.069763,0.158338,-2.989696,1.117951,1
1598,'2023/12/21 06:57:46:801',66,0.071286,0.263097,0.054856,0.151,-2.98885,1.159413,1
1599,'2023/12/21 06:57:46:834',66,0.120087,0.241114,0.071405,0.143538,-2.985194,1.19917,1
1600,'2023/12/21 06:57:46:867',66,0.140819,0.21576,0.089332,0.138644,-2.980191,1.22693,1
1601,'2023/12/21 06:57:46:901',66,0.090541,0.183401,0.065594,0.134613,-2.979064,1.241652,1
1602,'2023/12/21 06:57:46:933',66,0.096739,0.173823,0.070504,0.130707,-2.976308,1.25291,1
1603,'2023/12/21 06:57:46:968',66,0.141356,0.177808,0.086598,0.127094,-2.973639,1.255965,1
1604,'2023/12/21 06:57:47:001',66,0.096353,0.168153,0.085046,0.123791,-2.9754,1.250771,1
1605,'2023/12/21 06:57:47:034',66,0.111253,0.167137,0.078717,0.122906,-2.974912,1.23769,1
1606,'2023/12/21 06:57:47:067',66,0.084405,0.160081,0.074267,0.123253,-2.975972,1.219884,1
1607,'2023/12/21 06:57:47:101',66,0.024434,0.177995,0.085658,0.122377,-2.981137,1.193208,1
1608,'2023/12/21 06:57:47:134',66,0.032649,0.19901,0.099156,0.124041,-2.985986,1.16077,1
1609,'2023/12/21 06:57:47:167',66,0.007427,0.21095,0.0512,0.128771,-2.988632,1.126905,1
1610,'2023/12/21 06:57:47:201',66,0.001193,0.225796,0.008788,0.133634,-2.991874,1.082124,1
1611,'2023/12/21 06:57:47:234',66,-0.012153,0.207343,0.028121,0.135892,-2.995918,1.03074,1
1612,'2023/12/21 06:57:47:267',66,-0.061985,0.184912,0.003845,0.138972,-2.99993,0.981976,1
1613,'2023/12/21 06:57:47:301',66,-0.112192,0.161733,-0.068411,0.144736,-3.000831,0.922045,1
1614,'2023/12/21 06:57:47:334',66,-0.093999,0.147359,-0.091499,0.150737,-2.998049,0.861473,1
1615,'2023/12/21 06:57:47:367',66,-0.093812,0.123317,-0.103158,0.15522,-2.992685,0.808399,1
1616,'2023/12/21 06:57:47:401',66,-0.07912,0.099336,-0.071854,0.154809,-2.9874,0.744171,1
1617,'2023/12/21 06:57:47:434',66,-0.11814,0.06735,-0.048633,0.150328,-2.983246,0.675855,1
1618,'2023/12/21 06:57:47:467',66,-0.162058,0.025909,-0.019305,0.147321,-2.978148,0.616758,1
1619,'2023/12/21 06:57:47:500',66,-0.155725,-0.011633,-0.020061,0.146313,-2.968127,0.549784,1
1620,'2023/12/21 06:57:47:533',66,-0.143955,-0.042162,-0.01007,0.147613,-2.957162,0.485163,1
1621,'2023/12/21 06:57:47:567',66,-0.134914,-0.058517,-0.047742,0.15169,-2.946287,0.431847,1
1622,'2023/12/21 06:57:47:601',66,-0.105485,-0.093408,-0.053752,0.158985,-2.929955,0.372816,1
1623,'2023/12/21 06:57:47:634',66,-0.095252,-0.107017,-0.079713,0.168359,-2.912005,0.31692,1
1624,'2023/12/21 06:57:47:667',66,-0.11806,-0.12714,-0.095169,0.173395,-2.897007,0.272823,1
1625,'2023/12/21 06:57:47:701',66,-0.148406,-0.151561,-0.036245,0.172288,-2.884661,0.230103,1
1626,'2023/12/21 06:57:47:734',66,-0.140287,-0.161026,0.055773,0.170317,-2.874104,0.196749,1
1627,'2023/12/21 06:57:47:767',66,-0.127651,-0.150835,0.065071,0.171554,-2.866586,0.174423,1
1628,'2023/12/21 06:57:47:801',66,-0.081066,-0.140166,0.063634,0.175275,-2.858745,0.155203,1
1629,'2023/12/21 06:57:47:833',66,-0.047126,-0.111502,0.050015,0.180104,-2.854674,0.142609,1
1630,'2023/12/21 06:57:47:867',66,-0.013426,-0.084823,0.052045,0.184362,-2.853494,0.135664,1
1631,'2023/12/21 06:57:47:901',66,0.006532,-0.063874,0.032486,0.189564,-2.854678,0.129939,1
1632,'2023/12/21 06:57:47:934',66,-0.002365,-0.055083,0.005867,0.194337,-2.857647,0.125857,1
1633,'2023/12/21 06:57:47:967',66,-0.000821,-0.03541,-0.004909,0.197282,-2.861912,0.124405,1
1634,'2023/12/21 06:57:48:001',66,0.016513,-0.022107,0.005704,0.201062,-2.866438,0.123913,1
1635,'2023/12/21 06:57:48:034',66,0.025089,-0.017599,-0.034852,0.206647,-2.868232,0.122615,1
1636,'2023/12/21 06:57:48:067',66,0.013781,-0.02048,-0.042148,0.209863,-2.869631,0.121718,1
1637,'2023/12/21 06:57:48:101',66,-0.003791,-0.020972,-0.027034,0.2117,-2.872301,0.121002,1
1638,'2023/12/21 06:57:48:134',66,-0.000656,-0.019016,-0.013822,0.214326,-2.872784,0.12061,1
1639,'2023/12/21 06:57:48:167',66,0.007223,-0.024088,0.007993,0.220821,-2.869851,0.118492,1
1640,'2023/12/21 06:57:48:201',66,-0.046716,-0.029964,-0.020792,0.229413,-2.863244,0.115864,1
1641,'2023/12/21 06:57:48:234',66,-0.037018,-0.019033,-0.000623,0.236696,-2.854256,0.115943,1
1642,'2023/12/21 06:57:48:267',66,-0.03006,-0.013781,0.0156,0.242526,-2.848044,0.117645,1
1643,'2023/12/21 06:57:48:300',66,-0.040172,-0.013858,0.02406,0.245608,-2.849367,0.121232,1
1644,'2023/12/21 06:57:48:334',66,-0.018716,-0.019884,0.060601,0.249654,-2.848629,0.125042,1
1645,'2023/12/21 06:57:48:367',66,-0.016827,-0.029091,0.095318,0.263973,-2.835451,0.126646,1
1646,'2023/12/21 06:57:56:700',67,-1.41991,-1.809119,0.061617,0.251713,-2.824214,-0.264841,2
1647,'2023/12/21 06:57:56:733',67,-2.515388,-1.684425,0.047506,0.257735,-2.871308,-0.140453,2
1648,'2023/12/21 06:57:56:767',67,-2.729821,-0.058333,0.054962,0.288805,-2.93578,0.100304,2
1649,'2023/12/21 06:57:56:800',67,-2.175581,1.092296,0.306307,0.287445,-3.061533,0.402028,2
1650,'2023/12/21 06:57:56:834',67,-1.63348,1.605193,0.167522,0.281266,3.113719,0.659775,2
1651,'2023/12/21 06:57:56:867',67,-0.692528,1.765684,-0.28717,0.279756,3.045897,0.938924,2
1652,'2023/12/21 06:57:56:900',67,-0.417442,1.641299,-0.458354,0.249973,2.988943,1.170698,2
1653,'2023/12/21 06:57:56:933',67,-0.098784,1.463031,-0.280545,0.20438,2.937554,1.326536,2
1654,'2023/12/21 06:57:56:967',67,0.081905,1.224921,-0.166902,0.16548,2.910009,1.470442,2
1655,'2023/12/21 06:57:57:003',67,0.283388,1.207143,0.030999,0.140281,2.904672,1.578416,2
1656,'2023/12/21 06:57:57:034',67,0.343628,1.104176,0.144348,0.134057,2.900916,1.636544,2
1657,'2023/12/21 06:57:58:300',68,-1.857592,0.98055,0.094244,0.252544,-3.124243,0.486076,2
1658,'2023/12/21 06:57:58:333',68,-1.685746,1.308117,0.012353,0.247558,3.078454,0.751199,2
1659,'2023/12/21 06:57:58:367',68,-1.532755,1.444845,0.000323,0.231498,3.017321,0.972248,2
1660,'2023/12/21 06:57:58:400',68,-1.165058,1.572038,-0.020106,0.206233,2.958724,1.216397,2
1661,'2023/12/21 06:57:58:433',68,-0.738071,1.588546,-0.007832,0.18568,2.925629,1.437986,2
1662,'2023/12/21 06:57:59:633',69,-1.116074,1.484785,0.00269,0.212048,2.974208,1.181021,2
1663,'2023/12/21 06:57:59:667',69,-0.969384,1.339321,0.058801,0.177485,2.941497,1.403319,2
1664,'2023/12/21 06:57:59:699',69,-0.782106,1.378247,0.191397,0.153646,2.916943,1.576034,2
1665,'2023/12/21 06:57:59:733',69,-0.336591,1.316606,0.151436,0.143298,2.905473,1.75062,2
1666,'2023/12/21 06:57:59:766',69,-0.163221,1.242818,0.071227,0.142423,2.906375,1.890093,2
1667,'2023/12/21 06:57:59:800',69,0.14069,1.24901,0.257707,0.148249,2.905886,1.984064,2
1668,'2023/12/21 06:58:00:867',70,-1.907952,1.55845,-0.014594,0.277403,3.079591,0.97414,2
1669,'2023/12/21 06:58:00:900',70,-1.432865,1.735452,-0.076611,0.253761,3.021036,1.251463,2
1670,'2023/12/21 06:58:00:935',70,-0.710938,1.915316,0.254229,0.214144,2.965953,1.497392,2
1671,'2023/12/21 06:58:00:966',70,-0.412722,1.735849,0.106649,0.194657,2.936877,1.67667,2
1672,'2023/12/21 06:58:01:001',70,0.051962,1.663812,0.158733,0.183145,2.918237,1.850903,2
1673,'2023/12/21 06:58:01:034',70,0.466071,1.572379,0.41975,0.188825,2.901731,1.977623,2
1674,'2023/12/21 06:58:02:136',71,-1.62908,-0.032985,0.120785,0.243052,-2.976631,0.44656,2
1675,'2023/12/21 06:58:02:167',71,-1.630842,0.391287,0.109742,0.263102,-3.036246,0.661179,2
1676,'2023/12/21 06:58:02:200',71,-1.660831,0.957258,0.169051,0.270781,-3.117745,0.898995,2
1677,'2023/12/21 06:58:02:233',71,-1.143379,1.552618,0.073549,0.2709,3.096562,1.10991,2
1678,'2023/12/21 06:58:02:266',71,-0.151861,1.714766,0.019628,0.26063,3.031976,1.328369,2
1679,'2023/12/21 06:58:02:300',71,0.153248,1.617587,-0.066589,0.245865,2.976513,1.496842,2
1680,'2023/12/21 06:58:02:334',71,0.382952,1.508429,-0.082948,0.23688,2.945827,1.602252,2
1681,'2023/12/21 06:58:02:367',71,0.528153,1.282252,-0.165487,0.235393,2.932249,1.680976,2
1682,'2023/12/21 06:58:02:400',71,0.447444,1.128677,-0.198137,0.238296,2.93453,1.713781,2
1683,'2023/12/21 06:58:02:457',71,0.440903,1.036507,-0.137032,0.243873,2.948226,1.717057,2
1684,'2023/12/21 06:58:02:466',71,0.256721,0.90914,-0.055011,0.254105,2.971224,1.676044,2
1685,'2023/12/21 06:58:03:366',72,-1.500166,0.799852,0.098794,0.232325,-3.087626,0.627807,2
1686,'2023/12/21 06:58:03:400',72,-1.366675,1.144877,-0.07825,0.234781,3.133946,0.865147,2
1687,'2023/12/21 06:58:03:433',72,-0.923158,1.335534,-0.086549,0.223467,3.076011,1.100493,2
1688,'2023/12/21 06:58:03:466',72,-0.496349,1.424998,-0.025919,0.210734,3.041063,1.283806,2
1689,'2023/12/21 06:58:03:500',72,0.084617,1.566285,0.050512,0.197417,3.00709,1.464692,2
1690,'2023/12/21 06:58:03:533',72,0.537331,1.616269,0.119092,0.195686,2.990022,1.598047,2
1691,'2023/12/21 06:58:04:467',73,-1.346388,0.216041,0.142314,0.210543,-3.057123,0.541835,2
1692,'2023/12/21 06:58:04:500',73,-1.542583,0.615869,0.099547,0.216275,-3.105304,0.752824,2
1693,'2023/12/21 06:58:04:534',73,-1.320186,1.046388,0.139321,0.215221,3.132632,0.944731,2
1694,'2023/12/21 06:58:04:567',73,-0.725345,1.418613,0.043414,0.211944,3.083323,1.166258,2
1695,'2023/12/21 06:58:04:600',73,-0.036071,1.61043,0.070855,0.203989,3.040482,1.357002,2
1696,'2023/12/21 06:58:05:633',74,-1.501677,0.291506,0.025058,0.196562,-3.057477,0.594651,2
1697,'2023/12/21 06:58:05:667',74,-1.682464,0.595505,0.071066,0.198225,-3.113106,0.807576,2
1698,'2023/12/21 06:58:05:700',74,-1.419621,1.113982,-0.051352,0.198707,3.121461,1.003221,2
1699,'2023/12/21 06:58:05:733',74,-0.517999,1.601753,-0.127447,0.186527,3.070902,1.227008,2
1700,'2023/12/21 06:58:05:767',74,-0.101096,1.581772,-0.090767,0.17137,3.033986,1.414205,2
1701,'2023/12/21 06:58:06:733',75,-1.381583,-0.60238,-0.159319,0.189944,-2.936314,0.101473,2
1702,'2023/12/21 06:58:06:766',75,-1.633776,-0.295566,0.062114,0.196059,-2.976393,0.244871,2
1703,'2023/12/21 06:58:06:800',75,-1.633713,0.164167,-0.036695,0.206199,-3.033146,0.445865,2
1704,'2023/12/21 06:58:06:833',75,-1.51615,0.667978,-0.051405,0.207254,-3.084187,0.636047,2
1705,'2023/12/21 06:58:06:866',75,-1.1735,1.1291,-0.124732,0.199933,3.139935,0.863043,2
1706,'2023/12/21 06:58:06:900',75,-0.698788,1.395478,-0.244955,0.184517,3.09234,1.082141,2
1707,'2023/12/21 06:58:07:967',76,-1.347321,-0.655952,-0.051361,0.199526,-2.969959,0.21097,2
1708,'2023/12/21 06:58:08:000',76,-1.621846,-0.308371,-0.081933,0.213402,-3.00881,0.357056,2
1709,'2023/12/21 06:58:08:033',76,-1.807601,0.058467,0.050591,0.222374,-3.069991,0.563458,2
1710,'2023/12/21 06:58:08:066',76,-1.752765,0.90552,-0.148641,0.223696,-3.136729,0.80109,2
1711,'2023/12/21 06:58:08:100',76,-1.298536,1.400309,-0.188952,0.207911,3.088767,1.014339,2
1712,'2023/12/21 06:58:08:133',76,-0.794655,1.568437,-0.097713,0.176344,3.031037,1.244385,2
1713,'2023/12/21 06:58:09:099',77,-1.206861,-0.539325,-0.130856,0.17321,-2.932085,0.11637,2
1714,'2023/12/21 06:58:09:133',77,-1.4967,-0.287563,-0.021987,0.192164,-2.975269,0.292135,2
1715,'2023/12/21 06:58:09:166',77,-1.691762,0.081947,-0.063684,0.208719,-3.024758,0.469282,2
1716,'2023/12/21 06:58:09:199',77,-1.566512,0.724822,-0.0656,0.221314,-3.083627,0.699562,2
1717,'2023/12/21 06:58:09:233',77,-1.377921,1.190298,-0.010761,0.219069,3.134849,0.939105,2
1718,'2023/12/21 06:58:09:266',77,-0.949463,1.47529,-0.103652,0.208674,3.081601,1.137306,2
1719,'2023/12/21 06:58:10:400',78,-1.454412,0.314633,0.050751,0.174109,-3.085313,0.671618,2
1720,'2023/12/21 06:58:10:433',78,-1.602225,0.714733,0.141602,0.175595,-3.135354,0.888549,2
1721,'2023/12/21 06:58:10:467',78,-1.274757,1.178602,0.042527,0.171755,3.090643,1.114155,2
1722,'2023/12/21 06:58:10:500',78,-0.807318,1.445628,0.026955,0.162421,3.04492,1.298603,2
1723,'2023/12/21 06:58:10:533',78,-0.073835,1.56733,0.07514,0.153503,3.003584,1.484075,2
1724,'2023/12/21 06:58:11:566',79,-1.742105,0.137244,-0.164837,0.186526,-3.008271,0.350515,2
1725,'2023/12/21 06:58:11:599',79,-1.718523,0.696155,-0.005157,0.193375,-3.074779,0.580303,2
1726,'2023/12/21 06:58:11:633',79,-1.279338,1.205034,-0.169608,0.196096,-3.132674,0.819797,2
1727,'2023/12/21 06:58:11:666',79,-0.942974,1.388382,-0.195168,0.183368,3.101128,1.018558,2
1728,'2023/12/21 06:58:11:700',79,-0.493216,1.471232,-0.041071,0.162374,3.054113,1.228742,2
1729,'2023/12/21 06:58:12:766',80,-1.551489,-0.260865,0.236762,0.132574,-3.039034,0.318231,2
1730,'2023/12/21 06:58:12:800',80,-1.802081,0.002542,0.195323,0.14767,-3.085366,0.528466,2
1731,'2023/12/21 06:58:12:833',80,-1.972223,0.507875,0.204098,0.161793,-3.130686,0.730398,2
1732,'2023/12/21 06:58:12:866',80,-1.646754,1.347631,0.179617,0.170849,3.083964,0.984312,2
1733,'2023/12/21 06:58:12:899',80,-1.054496,1.812684,-0.030615,0.168383,3.014544,1.232564,2
1734,'2023/12/21 06:58:12:933',80,-0.263494,1.924255,-0.068168,0.160632,2.972667,1.414491,2
1735,'2023/12/21 06:58:13:866',81,-1.000755,-0.714156,-0.088682,0.130514,-2.902545,-0.037525,2
1736,'2023/12/21 06:58:13:900',81,-1.227317,-0.617672,-0.117643,0.13107,-2.934596,0.071562,2
1737,'2023/12/21 06:58:13:932',81,-1.572453,-0.495438,0.025721,0.129651,-2.973072,0.228199,2
1738,'2023/12/21 06:58:13:967',81,-1.89187,-0.122748,0.232696,0.135817,-3.015507,0.3932,2
1739,'2023/12/21 06:58:14:000',81,-1.714078,0.695804,-0.185609,0.154486,-3.069658,0.616578,2
1740,'2023/12/21 06:58:14:034',81,-1.448639,1.128388,-0.204009,0.154654,-3.120898,0.858164,2
1741,'2023/12/21 06:58:19:800',82,-0.587942,1.234404,1.456843,0.090239,-1.887486,1.60569,3
1742,'2023/12/21 06:58:19:833',82,-1.077489,1.133079,1.20049,0.077875,-2.014961,1.440172,3
1743,'2023/12/21 06:58:19:867',82,-1.402235,1.167858,0.766843,0.113567,-2.149369,1.244761,3
1744,'2023/12/21 06:58:19:900',82,-1.564012,1.25477,0.075643,0.237998,-2.291952,0.985859,3
1745,'2023/12/21 06:58:19:934',82,-1.348398,1.388916,-1.015548,0.455007,-2.356261,0.720616,3
1746,'2023/12/21 06:58:19:966',82,-0.901336,1.362211,-1.561728,0.660823,-2.34364,0.512358,3
1747,'2023/12/21 06:58:21:201',83,-1.340958,1.587798,-0.43193,0.37444,-2.211674,0.737974,3
1748,'2023/12/21 06:58:21:234',83,-0.926793,1.706935,-1.468991,0.591066,-2.193468,0.49055,3
1749,'2023/12/21 06:58:21:266',83,-0.5383,1.303969,-1.550542,0.768492,-2.196368,0.308464,3
1750,'2023/12/21 06:58:21:300',83,-0.253854,1.022287,-1.20599,0.896925,-2.169151,0.166591,3
1751,'2023/12/21 06:58:21:333',83,0.08019,0.781826,-1.548944,1.029106,-2.0586,-0.016444,3
1752,'2023/12/21 06:58:22:466',84,-0.744368,0.915725,1.764009,-0.010087,-1.923655,1.310468,3
1753,'2023/12/21 06:58:22:500',84,-0.981541,1.269868,1.080004,0.04671,-2.045374,1.115185,3
1754,'2023/12/21 06:58:22:533',84,-1.320527,1.459629,-0.078933,0.173155,-2.142167,0.876435,3
1755,'2023/12/21 06:58:22:567',84,-0.932215,1.670615,-0.410872,0.332242,-2.189797,0.677047,3
1756,'2023/12/21 06:58:22:600',84,-0.447429,1.759353,-1.177342,0.540045,-2.172157,0.425095,3
1757,'2023/12/21 06:58:23:599',85,-0.472313,0.971015,1.272599,-0.038165,-1.814731,1.275517,3
1758,'2023/12/21 06:58:23:633',85,-0.748412,1.052587,1.542399,-0.030808,-1.879666,1.176044,3
1759,'2023/12/21 06:58:23:666',85,-1.117654,1.391968,1.133043,0.016526,-1.983764,0.987128,3
1760,'2023/12/21 06:58:23:700',85,-1.38583,1.645766,0.406263,0.13265,-2.077554,0.741962,3
1761,'2023/12/21 06:58:23:735',85,-1.279255,1.826424,-0.342089,0.294419,-2.111272,0.51845,3
1762,'2023/12/21 06:58:23:766',85,-0.543516,1.894561,-1.548714,0.505387,-2.085415,0.268505,3
1763,'2023/12/21 06:58:24:866',86,-1.165084,1.25118,0.081399,0.163993,-2.099118,0.631666,3
1764,'2023/12/21 06:58:24:900',86,-0.895107,1.41211,-0.954318,0.309916,-2.134561,0.421153,3
1765,'2023/12/21 06:58:24:933',86,-0.732631,1.22921,-1.223499,0.46068,-2.14154,0.240649,3
1766,'2023/12/21 06:58:24:966',86,-0.472314,1.046608,-1.161219,0.58851,-2.120809,0.100654,3
1767,'2023/12/21 06:58:25:000',86,0.097546,0.835965,-1.43245,0.724094,-2.067147,-0.051793,3
1768,'2023/12/21 06:58:25:033',86,0.410564,0.470375,-1.376555,0.822264,-2.02488,-0.170049,3
1769,'2023/12/21 06:58:26:100',87,-0.465737,1.418486,-1.314344,0.452068,-2.161243,0.281894,3
1770,'2023/12/21 06:58:26:133',87,-0.276473,1.069793,-1.299188,0.567783,-2.150204,0.134806,3
1771,'2023/12/21 06:58:26:166',87,-0.09401,0.875145,-0.994447,0.683064,-2.122864,-0.019982,3
